Day,ModelStep,FarmID,AnimalID,AnimalStatus,AnimalStage,DaysInfected,DaysExposed,DaysCarrier,AnimalTreatment,DaysTreated,DaysSinceTreatment,DaysDry,TradeStatus,AnimalBactoPop,AnimalAge,AgentType,DIM,PregStat,dic,psc_2,msd_2,CurrentLac,CalvingSeason,SpringLac,CurrentSpring,AutumnLac,CurrentAutumn
2021-10-01,92,1,108,IS,L,0,0,0,U,0,0,0,false,0,1799,Joined,149,P,72,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,124,S,L,0,0,0,U,0,0,0,false,0,1153,Joined,104,P,50,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,127,S,L,0,0,0,U,0,0,0,false,0,1921,Joined,165,P,66,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,116,S,L,0,0,0,U,0,0,0,false,0,2704,Joined,166,P,63,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,106,IS,L,0,0,0,U,0,0,0,false,0,2584,Joined,137,P,14,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,109,IS,L,0,0,0,U,0,0,0,false,0,1285,Joined,147,P,52,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,107,IS,L,0,0,0,U,0,0,0,false,0,1082,Joined,128,P,43,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,128,S,L,0,0,0,U,0,0,0,false,0,2744,Joined,134,P,85,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,129,S,L,0,0,0,U,0,0,0,false,0,2567,Joined,159,P,59,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,120,S,L,0,0,0,U,0,0,0,false,0,2606,Joined,138,P,48,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,105,IS,L,0,0,0,U,0,0,0,false,0,1702,Joined,147,P,36,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-01,92,1,113,S,L,0,0,0,U,0,0,0,false,0,2939,Joined,134,P,69,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,110,IR,L,0,0,0,U,0,0,0,false,0,1559,Joined,170,P,30,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,114,S,L,0,0,0,U,0,0,0,false,0,1961,Joined,172,P,82,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,123,S,L,0,0,0,U,0,0,0,false,0,1136,Joined,156,P,46,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,117,S,L,0,0,0,U,0,0,0,false,0,2110,Joined,114,P,45,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,115,S,L,0,0,0,U,0,0,0,false,0,1428,Joined,161,P,20,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,112,S,L,0,0,0,U,0,0,0,false,0,1250,Joined,149,P,66,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,122,S,L,0,0,0,U,0,0,0,false,0,1355,Joined,181,P,28,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,111,S,L,0,0,0,U,0,0,0,false,0,885,Joined,171,P,81,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,118,S,L,0,0,0,U,0,0,0,false,0,2403,Joined,116,P,86,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,119,S,L,0,0,0,U,0,0,0,false,0,1405,Joined,155,P,74,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,126,S,L,0,0,0,U,0,0,0,false,0,2094,Joined,150,P,54,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,108,IS,L,0,0,0,U,0,0,0,false,0,1800,Joined,150,P,73,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,124,S,L,0,0,0,U,0,0,0,false,0,1154,Joined,105,P,51,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,127,S,L,0,0,0,U,0,0,0,false,0,1922,Joined,166,P,67,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,116,S,L,0,0,0,U,0,0,0,false,0,2705,Joined,167,P,64,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,106,IS,L,0,0,0,U,0,0,0,false,0,2585,Joined,138,P,15,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,109,IS,L,0,0,0,U,0,0,0,false,0,1286,Joined,148,P,53,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-02,93,1,107,IS,L,0,0,0,U,0,0,0,false,0,1083,Joined,129,P,44,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-02,93,1,128,S,L,0,0,0,U,0,0,0,false,0,2745,Joined,135,P,86,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-02,93,1,129,S,L,0,0,0,U,0,0,0,false,0,2568,Joined,160,P,60,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-02,93,1,120,S,L,0,0,0,U,0,0,0,false,0,2607,Joined,139,P,49,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-02,93,1,105,IS,L,0,0,0,U,0,0,0,false,0,1703,Joined,148,P,37,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-02,93,1,113,S,L,0,0,0,U,0,0,0,false,0,2940,Joined,135,P,70,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,110,IR,L,0,0,0,U,0,0,0,false,0,1560,Joined,171,P,31,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,114,S,L,0,0,0,U,0,0,0,false,0,1962,Joined,173,P,83,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,123,S,L,0,0,0,U,0,0,0,false,0,1137,Joined,157,P,47,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,117,S,L,0,0,0,U,0,0,0,false,0,2111,Joined,115,P,46,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,115,S,L,0,0,0,U,0,0,0,false,0,1429,Joined,162,P,21,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,112,S,L,0,0,0,U,0,0,0,false,0,1251,Joined,150,P,67,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,122,S,L,0,0,0,U,0,0,0,false,0,1356,Joined,182,P,29,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,111,S,L,0,0,0,U,0,0,0,false,0,886,Joined,172,P,82,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,118,S,L,0,0,0,U,0,0,0,false,0,2404,Joined,117,P,87,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,119,S,L,0,0,0,U,0,0,0,false,0,1406,Joined,156,P,75,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,126,S,L,0,0,0,U,0,0,0,false,0,2095,Joined,151,P,55,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,108,IS,L,0,0,0,U,0,0,0,false,0,1801,Joined,151,P,74,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,124,S,L,0,0,0,U,0,0,0,false,0,1155,Joined,106,P,52,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,127,S,L,0,0,0,U,0,0,0,false,0,1923,Joined,167,P,68,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,116,S,L,0,0,0,U,0,0,0,false,0,2706,Joined,168,P,65,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,106,IS,L,0,0,0,U,0,0,0,false,0,2586,Joined,139,P,16,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,109,IS,L,0,0,0,U,0,0,0,false,0,1287,Joined,149,P,54,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,107,IS,L,0,0,0,U,0,0,0,false,0,1084,Joined,130,P,45,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,128,S,L,0,0,0,U,0,0,0,false,0,2746,Joined,136,P,87,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,129,S,L,0,0,0,U,0,0,0,false,0,2569,Joined,161,P,61,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,120,S,L,0,0,0,U,0,0,0,false,0,2608,Joined,140,P,50,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,105,IS,L,0,0,0,U,0,0,0,false,0,1704,Joined,149,P,38,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-03,94,1,113,S,L,0,0,0,U,0,0,0,false,0,2941,Joined,136,P,71,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,110,IR,L,0,0,0,U,0,0,0,false,0,1561,Joined,172,P,32,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,114,S,L,0,0,0,U,0,0,0,false,0,1963,Joined,174,P,84,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,123,S,L,0,0,0,U,0,0,0,false,0,1138,Joined,158,P,48,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,117,S,L,0,0,0,U,0,0,0,false,0,2112,Joined,116,P,47,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,115,S,L,0,0,0,U,0,0,0,false,0,1430,Joined,163,P,22,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,112,S,L,0,0,0,U,0,0,0,false,0,1252,Joined,151,P,68,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,122,S,L,0,0,0,U,0,0,0,false,0,1357,Joined,183,P,30,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,111,S,L,0,0,0,U,0,0,0,false,0,887,Joined,173,P,83,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,118,S,L,0,0,0,U,0,0,0,false,0,2405,Joined,118,P,88,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,119,S,L,0,0,0,U,0,0,0,false,0,1407,Joined,157,P,76,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,126,S,L,0,0,0,U,0,0,0,false,0,2096,Joined,152,P,56,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,108,IS,L,0,0,0,U,0,0,0,false,0,1802,Joined,152,P,75,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,124,S,L,0,0,0,U,0,0,0,false,0,1156,Joined,107,P,53,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,127,S,L,0,0,0,U,0,0,0,false,0,1924,Joined,168,P,69,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,116,S,L,0,0,0,U,0,0,0,false,0,2707,Joined,169,P,66,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,106,IS,L,0,0,0,U,0,0,0,false,0,2587,Joined,140,P,17,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,109,IS,L,0,0,0,U,0,0,0,false,0,1288,Joined,150,P,55,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,107,IS,L,0,0,0,U,0,0,0,false,0,1085,Joined,131,P,46,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,128,S,L,0,0,0,U,0,0,0,false,0,2747,Joined,137,P,88,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,129,S,L,0,0,0,U,0,0,0,false,0,2570,Joined,162,P,62,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,120,S,L,0,0,0,U,0,0,0,false,0,2609,Joined,141,P,51,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,105,IS,L,0,0,0,U,0,0,0,false,0,1705,Joined,150,P,39,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-04,95,1,113,S,L,0,0,0,U,0,0,0,false,0,2942,Joined,137,P,72,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,110,IR,L,0,0,0,U,0,0,0,false,0,1562,Joined,173,P,33,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,114,S,L,0,0,0,U,0,0,0,false,0,1964,Joined,175,P,85,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,123,S,L,0,0,0,U,0,0,0,false,0,1139,Joined,159,P,49,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,117,S,L,0,0,0,U,0,0,0,false,0,2113,Joined,117,P,48,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,115,S,L,0,0,0,U,0,0,0,false,0,1431,Joined,164,P,23,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,112,S,L,0,0,0,U,0,0,0,false,0,1253,Joined,152,P,69,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,122,S,L,0,0,0,U,0,0,0,false,0,1358,Joined,184,P,31,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,111,S,L,0,0,0,U,0,0,0,false,0,888,Joined,174,P,84,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,118,S,L,0,0,0,U,0,0,0,false,0,2406,Joined,119,P,89,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,119,S,L,0,0,0,U,0,0,0,false,0,1408,Joined,158,P,77,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,126,S,L,0,0,0,U,0,0,0,false,0,2097,Joined,153,P,57,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,108,IS,L,0,0,0,U,0,0,0,false,0,1803,Joined,153,P,76,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,124,S,L,0,0,0,U,0,0,0,false,0,1157,Joined,108,P,54,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,127,S,L,0,0,0,U,0,0,0,false,0,1925,Joined,169,P,70,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,116,S,L,0,0,0,U,0,0,0,false,0,2708,Joined,170,P,67,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,106,IS,L,0,0,0,U,0,0,0,false,0,2588,Joined,141,P,18,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,109,IS,L,0,0,0,U,0,0,0,false,0,1289,Joined,151,P,56,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,107,IS,L,0,0,0,U,0,0,0,false,0,1086,Joined,132,P,47,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,128,S,L,0,0,0,U,0,0,0,false,0,2748,Joined,138,P,89,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,129,S,L,0,0,0,U,0,0,0,false,0,2571,Joined,163,P,63,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,120,S,L,0,0,0,U,0,0,0,false,0,2610,Joined,142,P,52,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,105,IS,L,0,0,0,U,0,0,0,false,0,1706,Joined,151,P,40,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-05,96,1,113,S,L,0,0,0,U,0,0,0,false,0,2943,Joined,138,P,73,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-06,97,1,110,IR,L,0,0,0,U,0,0,0,false,0,1563,Joined,174,P,34,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-06,97,1,114,S,L,0,0,0,U,0,0,0,false,0,1965,Joined,176,P,86,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-06,97,1,123,S,L,0,0,0,U,0,0,0,false,0,1140,Joined,160,P,50,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-06,97,1,117,S,L,0,0,0,U,0,0,0,false,0,2114,Joined,118,P,49,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,115,S,L,0,0,0,U,0,0,0,false,0,1432,Joined,165,P,24,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,112,S,L,0,0,0,U,0,0,0,false,0,1254,Joined,153,P,70,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,122,S,L,0,0,0,U,0,0,0,false,0,1359,Joined,185,P,32,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,111,S,L,0,0,0,U,0,0,0,false,0,889,Joined,175,P,85,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,118,S,L,0,0,0,U,0,0,0,false,0,2407,Joined,120,P,90,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,119,S,L,0,0,0,U,0,0,0,false,0,1409,Joined,159,P,78,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,126,S,L,0,0,0,U,0,0,0,false,0,2098,Joined,154,P,58,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,108,IS,L,0,0,0,U,0,0,0,false,0,1804,Joined,154,P,77,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,124,S,L,0,0,0,U,0,0,0,false,0,1158,Joined,109,P,55,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,127,S,L,0,0,0,U,0,0,0,false,0,1926,Joined,170,P,71,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,116,S,L,0,0,0,U,0,0,0,false,0,2709,Joined,171,P,68,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,106,IS,L,0,0,0,U,0,0,0,false,0,2589,Joined,142,P,19,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,109,IS,L,0,0,0,U,0,0,0,false,0,1290,Joined,152,P,57,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,107,IS,L,0,0,0,U,0,0,0,false,0,1087,Joined,133,P,48,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,128,S,L,0,0,0,U,0,0,0,false,0,2749,Joined,139,P,90,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,129,S,L,0,0,0,U,0,0,0,false,0,2572,Joined,164,P,64,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,120,S,L,0,0,0,U,0,0,0,false,0,2611,Joined,143,P,53,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,105,IS,L,0,0,0,U,0,0,0,false,0,1707,Joined,152,P,41,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-06,97,1,113,S,L,0,0,0,U,0,0,0,false,0,2944,Joined,139,P,74,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,110,IR,L,0,0,0,U,0,0,0,false,0,1564,Joined,175,P,35,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,114,S,L,0,0,0,U,0,0,0,false,0,1966,Joined,177,P,87,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,123,S,L,0,0,0,U,0,0,0,false,0,1141,Joined,161,P,51,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,117,S,L,0,0,0,U,0,0,0,false,0,2115,Joined,119,P,50,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,115,S,L,0,0,0,U,0,0,0,false,0,1433,Joined,166,P,25,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,112,S,L,0,0,0,U,0,0,0,false,0,1255,Joined,154,P,71,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,122,S,L,0,0,0,U,0,0,0,false,0,1360,Joined,186,P,33,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,111,S,L,0,0,0,U,0,0,0,false,0,890,Joined,176,P,86,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,118,S,L,0,0,0,U,0,0,0,false,0,2408,Joined,121,P,91,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,119,S,L,0,0,0,U,0,0,0,false,0,1410,Joined,160,P,79,2021-10-03,2021-12-24,82,B4,NA,NA,NA,NA
2021-10-07,98,1,126,S,L,0,0,0,U,0,0,0,false,0,2099,Joined,155,P,59,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,108,IS,L,0,0,0,U,0,0,0,false,0,1805,Joined,155,P,78,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,124,S,L,0,0,0,U,0,0,0,false,0,1159,Joined,110,P,56,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,127,S,L,0,0,0,U,0,0,0,false,0,1927,Joined,171,P,72,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,116,S,L,0,0,0,U,0,0,0,false,0,2710,Joined,172,P,69,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,106,IS,L,0,0,0,U,0,0,0,false,0,2590,Joined,143,P,20,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,109,IS,L,0,0,0,U,0,0,0,false,0,1291,Joined,153,P,58,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,107,IS,L,0,0,0,U,0,0,0,false,0,1088,Joined,134,P,49,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,128,S,L,0,0,0,U,0,0,0,false,0,2750,Joined,140,P,91,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,129,S,L,0,0,0,U,0,0,0,false,0,2573,Joined,165,P,65,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,120,S,L,0,0,0,U,0,0,0,false,0,2612,Joined,144,P,54,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,105,IS,L,0,0,0,U,0,0,0,false,0,1708,Joined,153,P,42,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-07,98,1,113,S,L,0,0,0,U,0,0,0,false,0,2945,Joined,140,P,75,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,110,IR,L,0,0,0,U,0,0,0,false,0,1565,Joined,176,P,36,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,114,S,L,0,0,0,U,0,0,0,false,0,1967,Joined,178,P,88,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,123,S,L,0,0,0,U,0,0,0,false,0,1142,Joined,162,P,52,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,117,S,L,0,0,0,U,0,0,0,false,0,2116,Joined,120,P,51,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,115,S,L,0,0,0,U,0,0,0,false,0,1434,Joined,167,P,26,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,112,S,L,0,0,0,U,0,0,0,false,0,1256,Joined,155,P,72,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,122,S,L,0,0,0,U,0,0,0,false,0,1361,Joined,187,P,34,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,111,S,L,0,0,0,U,0,0,0,false,0,891,Joined,177,P,87,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,118,S,L,0,0,0,U,0,0,0,false,0,2409,Joined,122,P,92,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,119,S,L,0,0,0,U,0,0,0,false,0,1411,Joined,161,P,80,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,126,S,L,0,0,0,U,0,0,0,false,0,2100,Joined,156,P,60,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,108,IS,L,0,0,0,U,0,0,0,false,0,1806,Joined,156,P,79,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,124,S,L,0,0,0,U,0,0,0,false,0,1160,Joined,111,P,57,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,127,S,L,0,0,0,U,0,0,0,false,0,1928,Joined,172,P,73,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,116,S,L,0,0,0,U,0,0,0,false,0,2711,Joined,173,P,70,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,106,IS,L,0,0,0,U,0,0,0,false,0,2591,Joined,144,P,21,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,109,IS,L,0,0,0,U,0,0,0,false,0,1292,Joined,154,P,59,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,107,IS,L,0,0,0,U,0,0,0,false,0,1089,Joined,135,P,50,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,128,S,L,0,0,0,U,0,0,0,false,0,2751,Joined,141,P,92,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,129,S,L,0,0,0,U,0,0,0,false,0,2574,Joined,166,P,66,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,120,S,L,0,0,0,U,0,0,0,false,0,2613,Joined,145,P,55,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,105,IS,L,0,0,0,U,0,0,0,false,0,1709,Joined,154,P,43,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-08,99,1,113,S,L,0,0,0,U,0,0,0,false,0,2946,Joined,141,P,76,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
2021-10-09,100,1,110,IR,L,0,0,0,U,0,0,0,false,0,1566,Joined,177,P,37,2021-10-03,2021-12-24,81,B4,NA,NA,NA,NA
